epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,21506.8,1.27608,0.97986,0.00848,0.94245,0.86364,0.92863,0.68202,0.99398,0.55126,0.01211,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,21753.7,1.25467,0.9665,0.00811,0.95587,0.84784,0.92721,0.68194,1.00583,0.53754,0.01255,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,22000.7,1.26193,0.97951,0.00826,0.94413,0.86111,0.92872,0.68452,0.98973,0.55335,0.01198,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,22248.5,1.26025,0.9595,0.00813,0.95849,0.84544,0.92593,0.68256,0.99153,0.56201,0.01196,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,22495.6,1.25056,0.9702,0.00819,0.95696,0.84848,0.92541,0.68079,0.99023,0.57575,0.01201,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,22742.9,1.23713,0.9461,0.00801,0.93898,0.86237,0.92393,0.68271,0.99966,0.56373,0.01207,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,22989.8,1.25593,0.96554,0.00829,0.92311,0.86404,0.91905,0.67819,1.00282,0.58223,0.01198,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,23236.5,1.24741,0.98244,0.00828,0.95578,0.84604,0.91994,0.68171,1.00323,0.57938,0.01212,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,23483.2,1.23047,0.93645,0.008,0.95091,0.85605,0.921,0.68401,0.99723,0.57843,0.01206,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,23729.6,1.23294,0.93795,0.00807,0.95052,0.84848,0.92046,0.68398,0.99486,0.57284,0.01198,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,23976.3,1.2069,0.92098,0.00791,0.94848,0.84217,0.92036,0.68604,1.00269,0.55935,0.01249,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,24223.9,1.22315,0.93089,0.00813,0.95717,0.84654,0.92143,0.68837,0.99597,0.5459,0.01218,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
