epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
99,24080.3,0.99799,0.75642,0.00848,0.94648,0.84856,0.9119,0.67924,1.0127,0.60234,0.01212,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,24322,1.00309,0.76769,0.00838,0.95408,0.85227,0.91244,0.68006,1.01049,0.59532,0.01226,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,24564.7,0.98993,0.73955,0.00844,0.96299,0.85417,0.91256,0.68177,0.99994,0.59742,0.01204,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,24807.4,0.98736,0.74358,0.00836,0.95507,0.85227,0.91042,0.68281,1.0021,0.59341,0.01212,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,25049.6,0.98058,0.76431,0.00839,0.95574,0.85227,0.91067,0.68189,1.01337,0.57361,0.0123,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,25293.4,0.97848,0.75906,0.00836,0.9507,0.85222,0.91228,0.68431,1.00155,0.5912,0.01197,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,25537.1,0.96705,0.73729,0.00795,0.95054,0.8548,0.91221,0.68547,1.00329,0.58942,0.0121,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,25780.6,0.97182,0.75153,0.00821,0.94558,0.85606,0.9126,0.6858,1.00979,0.57614,0.01232,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,26023,0.95789,0.71487,0.008,0.94792,0.85039,0.91258,0.68405,1.00262,0.59211,0.01218,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,26265.2,0.95034,0.70852,0.00786,0.9429,0.85859,0.91102,0.68075,1.00888,0.58211,0.01229,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
