epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
91,16297.6,1.15271,0.9376,0.00907,0.92978,0.85268,0.90689,0.64571,1.07272,0.60912,0.01215,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,16476.8,1.14074,0.91721,0.00886,0.93416,0.84195,0.90646,0.64737,1.07974,0.61207,0.0121,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,16655.6,1.13063,0.91569,0.00876,0.95831,0.81313,0.90868,0.65152,1.08491,0.59156,0.01241,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,16834.6,1.13643,0.90965,0.00891,0.93473,0.85101,0.91,0.65343,1.08321,0.59374,0.01234,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,17014.3,1.13605,0.89948,0.00896,0.94814,0.85419,0.91285,0.64958,1.08608,0.58468,0.01219,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,17192.4,1.13461,0.90045,0.00896,0.95148,0.84192,0.91491,0.6538,1.07599,0.57807,0.01225,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,17371.9,1.13141,0.87615,0.00889,0.94458,0.85227,0.91669,0.65358,1.0839,0.5555,0.01228,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,17550.2,1.11499,0.86081,0.00852,0.92404,0.86237,0.91727,0.65544,1.07518,0.55491,0.0122,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,17730.5,1.10687,0.86506,0.00843,0.9466,0.85985,0.91696,0.65464,1.07744,0.54838,0.01212,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,17909.8,1.11085,0.87374,0.00863,0.93786,0.85606,0.91386,0.65599,1.07059,0.56641,0.01186,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,18088.8,1.10342,0.8603,0.00867,0.95695,0.85732,0.91452,0.65903,1.065,0.56467,0.01195,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,18268.6,1.10303,0.86903,0.0088,0.95085,0.85101,0.91542,0.65783,1.07144,0.54419,0.01199,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,18447.4,1.09698,0.85501,0.00868,0.95154,0.84302,0.91547,0.66074,1.08469,0.5501,0.01267,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,18626.7,1.09832,0.85805,0.00844,0.95796,0.85732,0.91942,0.65811,1.09068,0.53475,0.01247,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,18805,1.09788,0.86799,0.00843,0.95075,0.85303,0.92007,0.65711,1.07255,0.55455,0.01172,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,18983.7,1.07836,0.83502,0.00835,0.96145,0.8503,0.91477,0.65263,1.07535,0.55971,0.01175,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,19162.3,1.08195,0.83388,0.00824,0.96526,0.84596,0.91575,0.65375,1.07634,0.57214,0.01201,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,19341,1.0715,0.83557,0.00833,0.95522,0.84091,0.91757,0.657,1.08312,0.56131,0.01233,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,19519.6,1.08653,0.83805,0.00845,0.93038,0.86056,0.91411,0.6572,1.07637,0.55878,0.01192,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,19698.1,1.07223,0.83246,0.00816,0.94511,0.8447,0.91769,0.6555,1.0853,0.54687,0.01201,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,19877.3,1.07156,0.8209,0.00822,0.95457,0.84889,0.91898,0.655,1.08822,0.54722,0.01198,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,20056.7,1.05457,0.83121,0.0081,0.93983,0.86782,0.91785,0.65584,1.07915,0.55967,0.01181,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,20236.2,1.06823,0.83103,0.00835,0.95176,0.847,0.91811,0.65504,1.09152,0.56177,0.0122,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,20415.5,1.05376,0.80991,0.00834,0.95118,0.84975,0.91518,0.655,1.08506,0.58746,0.01208,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,20595.2,1.0461,0.80274,0.00794,0.9503,0.84848,0.91281,0.65199,1.08416,0.58421,0.012,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,20774.6,1.05073,0.80754,0.00804,0.93365,0.86111,0.91128,0.65126,1.09477,0.56257,0.01244,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,20953.1,1.03913,0.77261,0.00798,0.92911,0.86055,0.91123,0.6505,1.08869,0.57184,0.01242,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,21131.6,1.04509,0.79536,0.00791,0.9464,0.84715,0.9124,0.65417,1.0801,0.5692,0.01216,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,21310.8,1.02882,0.78824,0.00801,0.9626,0.84492,0.9134,0.65346,1.0809,0.5521,0.01217,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,21490.4,1.02365,0.77653,0.00779,0.96133,0.84738,0.91377,0.65699,1.07401,0.56848,0.01202,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,21669.5,1.01387,0.77205,0.00795,0.95288,0.84263,0.91457,0.65539,1.07623,0.56081,0.0122,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,21849.1,1.01562,0.76578,0.0078,0.94322,0.83901,0.91412,0.65621,1.07296,0.56615,0.01211,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,22028.3,1.02031,0.76583,0.0078,0.9401,0.85207,0.91194,0.65632,1.0701,0.57743,0.0121,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,22207.2,1.00445,0.7533,0.00792,0.94199,0.85859,0.91332,0.65901,1.06949,0.57785,0.01199,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,22385.3,1.01833,0.77339,0.00783,0.94403,0.85192,0.91365,0.65823,1.0718,0.58403,0.01208,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
