epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
124,27848.6,1.19557,0.83082,0.00736,0.93084,0.84848,0.91549,0.68281,0.98737,0.57983,0.01142,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,28072.5,1.19316,0.81799,0.00759,0.94348,0.84313,0.91524,0.6822,0.98675,0.57774,0.01143,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,28296.2,1.18695,0.82545,0.00739,0.9338,0.85493,0.91553,0.68327,0.98653,0.5728,0.0115,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,28519.9,1.17104,0.79555,0.00727,0.93615,0.85606,0.91591,0.68379,0.9862,0.56861,0.0115,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,28743.7,1.17433,0.78904,0.00726,0.9363,0.85371,0.91462,0.68175,0.9832,0.57394,0.01153,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,28967.2,1.1739,0.791,0.00735,0.93379,0.85481,0.91491,0.6806,0.98355,0.57399,0.01155,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,29190.8,1.16955,0.80236,0.00734,0.92862,0.85412,0.91603,0.68137,0.98485,0.57328,0.01159,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,29414.5,1.14498,0.77335,0.0072,0.93768,0.85489,0.91645,0.6817,0.98629,0.57424,0.01162,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
132,29638.7,1.15766,0.76914,0.00719,0.92462,0.85985,0.91674,0.68159,0.98481,0.57318,0.01163,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
133,29862.6,1.14679,0.76243,0.00714,0.92354,0.85402,0.9144,0.67854,0.98064,0.57788,0.01149,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
134,30086,1.15641,0.7711,0.00711,0.92954,0.84957,0.91344,0.67875,0.97993,0.57921,0.01144,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
135,30309.3,1.12584,0.74544,0.00695,0.92834,0.85101,0.91389,0.67938,0.97266,0.59114,0.01118,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
136,30532.3,1.13343,0.75422,0.00691,0.93851,0.84793,0.9142,0.67816,0.96954,0.58756,0.011,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
137,30755.9,1.13143,0.76005,0.00696,0.94077,0.84848,0.91412,0.67845,0.97084,0.59219,0.011,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
138,30979.2,1.12543,0.7521,0.00687,0.93761,0.85392,0.91502,0.67803,0.9696,0.59035,0.0111,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
139,31202.4,1.11381,0.74101,0.00679,0.93677,0.8548,0.91499,0.67873,0.97828,0.57064,0.01134,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
140,31425.5,1.12303,0.75531,0.00695,0.92981,0.85732,0.91552,0.67932,0.98333,0.55835,0.01154,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
141,31649,1.11181,0.75738,0.00683,0.9206,0.86375,0.9157,0.68078,0.98469,0.5598,0.01156,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
142,31872.7,1.1106,0.75118,0.00684,0.93632,0.85392,0.91397,0.67894,0.98332,0.56767,0.01157,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
143,32096.1,1.10339,0.73279,0.00687,0.93078,0.85606,0.91331,0.67937,0.98514,0.56101,0.01159,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
