epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
120,20470.9,1.10299,0.85821,0.00812,0.95413,0.86662,0.92561,0.66309,1.08768,0.53602,0.01222,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,20642.3,1.0859,0.829,0.00794,0.96369,0.8649,0.9238,0.66296,1.09201,0.54099,0.01232,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,20813,1.08134,0.84701,0.00832,0.96101,0.86995,0.92358,0.6623,1.0906,0.53536,0.01223,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,20984.2,1.08248,0.81965,0.00807,0.96095,0.86869,0.92284,0.66242,1.09042,0.53974,0.01219,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,21155.3,1.07831,0.8323,0.00811,0.95236,0.86869,0.92178,0.66237,1.0889,0.54167,0.01215,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,21325.5,1.08758,0.83446,0.00819,0.94561,0.875,0.92196,0.66082,1.0832,0.54917,0.01214,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,21496.4,1.07378,0.82461,0.00811,0.94542,0.87487,0.92095,0.66102,1.08296,0.54447,0.01209,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,21666.4,1.05977,0.83803,0.00798,0.9563,0.86111,0.92129,0.66098,1.08119,0.54138,0.01205,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,21836.3,1.06359,0.83562,0.00787,0.96085,0.8677,0.92253,0.66181,1.08092,0.53824,0.01203,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,22006.9,1.05313,0.80686,0.00793,0.95948,0.86708,0.9203,0.66079,1.07704,0.55219,0.01198,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,22176.6,1.05603,0.8245,0.00796,0.95907,0.86742,0.92108,0.66251,1.07842,0.54681,0.01195,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,22347.6,1.05938,0.82079,0.00793,0.95738,0.8649,0.92115,0.66467,1.07582,0.54625,0.01191,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
132,22519.9,1.04351,0.79743,0.00777,0.95607,0.86364,0.92055,0.66463,1.0732,0.55439,0.01189,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
133,22690,1.03594,0.79618,0.00757,0.95405,0.86506,0.92218,0.664,1.0707,0.5526,0.01181,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
134,22861,1.03676,0.79763,0.0077,0.95156,0.86815,0.92086,0.66419,1.06958,0.54396,0.01173,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
135,23031.7,1.02679,0.77697,0.00751,0.94871,0.86742,0.92338,0.66635,1.06919,0.55063,0.01179,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
136,23202.8,1.02216,0.78377,0.00766,0.95663,0.86332,0.92424,0.66623,1.06784,0.54762,0.01185,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
137,23373.2,1.02837,0.77841,0.00761,0.95283,0.86742,0.92434,0.66766,1.06561,0.55016,0.01179,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
138,23543.7,1.02207,0.77263,0.00756,0.96456,0.86742,0.92215,0.66875,1.067,0.5455,0.01189,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
139,23714.5,1.01626,0.76579,0.00761,0.96082,0.867,0.92236,0.66977,1.06619,0.54731,0.01191,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
140,23885,1.02021,0.77023,0.00762,0.96167,0.86616,0.92076,0.66836,1.06552,0.55149,0.01191,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
141,24054.8,1.00431,0.75131,0.0075,0.95952,0.86795,0.92134,0.66873,1.06525,0.54998,0.01188,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
142,24225.2,1.00252,0.75877,0.00744,0.95939,0.86511,0.92184,0.66865,1.06605,0.54581,0.01185,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
143,24395.1,1.00454,0.7579,0.00754,0.95928,0.8649,0.92166,0.66832,1.0633,0.55415,0.01179,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
144,24565,1.00473,0.74463,0.00711,0.95672,0.86529,0.92161,0.66953,1.06116,0.55483,0.01173,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505
145,24735.4,0.99524,0.74861,0.00736,0.95951,0.86779,0.92119,0.66853,1.06195,0.54878,0.01172,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
146,24905.5,0.99597,0.76417,0.00741,0.96088,0.86844,0.92078,0.66932,1.05983,0.55305,0.0117,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523
147,25075.1,0.99267,0.75793,0.00725,0.96079,0.8662,0.92068,0.66999,1.06093,0.54806,0.01173,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
148,25246.2,0.98229,0.73935,0.00719,0.96063,0.86237,0.92017,0.66971,1.05947,0.55084,0.01171,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859
149,25415.5,0.97653,0.72456,0.00716,0.95905,0.86742,0.92026,0.6702,1.06261,0.54014,0.01181,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
150,25585.5,0.99064,0.74087,0.00734,0.95802,0.86444,0.92042,0.66955,1.06357,0.54021,0.01184,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523
151,25755.7,0.97552,0.73077,0.00719,0.96038,0.86869,0.92091,0.67083,1.06309,0.53854,0.01181,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
152,25926.8,0.97311,0.74132,0.00713,0.95965,0.87087,0.92084,0.66981,1.06386,0.54103,0.0118,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527
153,26097,0.9694,0.71925,0.00707,0.95559,0.86946,0.92019,0.66902,1.06391,0.54443,0.01179,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
154,26266.9,0.96787,0.73439,0.00703,0.95695,0.87016,0.92049,0.66941,1.06329,0.53962,0.01176,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883,0.00416648,0.00138883
155,26436.6,0.96241,0.72835,0.00704,0.95438,0.87162,0.92119,0.66982,1.06342,0.53659,0.0117,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
156,26606.1,0.94583,0.72142,0.00698,0.95298,0.87015,0.92105,0.66968,1.06312,0.53393,0.01167,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599
157,26776,0.95053,0.70675,0.00693,0.95933,0.86869,0.92105,0.66975,1.06237,0.53468,0.01167,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
158,26945.6,0.94382,0.69773,0.00696,0.96491,0.86811,0.92097,0.67002,1.06195,0.53542,0.01171,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687,0.00356061,0.00118687
159,27115.6,0.9482,0.70495,0.0069,0.95816,0.86995,0.92034,0.66973,1.06296,0.53598,0.01172,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
160,27285.7,0.94959,0.70187,0.00687,0.96098,0.87074,0.91988,0.66958,1.06365,0.53521,0.01173,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156,0.00327468,0.00109156
161,27456.3,0.94926,0.7163,0.00687,0.95459,0.87374,0.91975,0.66903,1.06371,0.53926,0.01175,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
162,27627.1,0.94793,0.7004,0.00664,0.95781,0.87247,0.92016,0.66954,1.06202,0.5324,0.01174,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016,0.00300048,0.00100016
163,27797.6,0.93263,0.68674,0.00692,0.95688,0.875,0.9205,0.66947,1.06327,0.52818,0.01176,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
164,27968.2,0.92623,0.69484,0.00676,0.96722,0.86742,0.92044,0.66956,1.06336,0.53024,0.01177,0.00273826,0.000912754,0.00273826,0.000912754,0.00273826,0.000912754,0.00273826,0.000912754
165,28138.1,0.92896,0.68028,0.00669,0.96356,0.86809,0.9209,0.66987,1.06314,0.52842,0.01175,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
166,28307.7,0.9255,0.69749,0.0067,0.96098,0.87059,0.92055,0.67048,1.05999,0.53838,0.01168,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431
167,28478.5,0.91834,0.67116,0.00648,0.95519,0.87121,0.92051,0.67048,1.05933,0.54205,0.01167,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
168,28648.2,0.91737,0.67702,0.00664,0.96238,0.86995,0.92086,0.67048,1.06025,0.53939,0.01168,0.00225082,0.000750274,0.00225082,0.000750274,0.00225082,0.000750274,0.00225082,0.000750274
169,28817.6,0.92522,0.68669,0.00674,0.95759,0.87121,0.92069,0.67091,1.05798,0.54086,0.0116,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
170,28988.1,0.92225,0.68248,0.00658,0.96074,0.87121,0.91997,0.66957,1.05641,0.541,0.01159,0.00202608,0.00067536,0.00202608,0.00067536,0.00202608,0.00067536,0.00202608,0.00067536
171,29158.7,0.91481,0.66148,0.00643,0.95517,0.875,0.92006,0.66977,1.05666,0.54314,0.01159,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
172,29328.9,0.91379,0.6823,0.00651,0.96543,0.87247,0.92059,0.66981,1.05574,0.54057,0.01163,0.00181429,0.000604763,0.00181429,0.000604763,0.00181429,0.000604763,0.00181429,0.000604763
173,29498.9,0.90862,0.66535,0.00659,0.96223,0.87121,0.92042,0.67029,1.05689,0.54323,0.01162,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
174,29669.2,0.8964,0.66762,0.0064,0.95549,0.87247,0.92033,0.6708,1.05669,0.54452,0.01163,0.00161566,0.000538554,0.00161566,0.000538554,0.00161566,0.000538554,0.00161566,0.000538554
175,29839.3,0.89755,0.66211,0.00647,0.95369,0.87247,0.92076,0.67149,1.05573,0.54337,0.01161,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
176,30010.7,0.9115,0.66873,0.00646,0.95579,0.87355,0.92025,0.67141,1.05651,0.54428,0.01164,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796
177,30182.1,0.90335,0.66558,0.00661,0.95895,0.87247,0.92046,0.6714,1.05687,0.54381,0.01168,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
178,30352.9,0.89255,0.64659,0.00638,0.9598,0.87432,0.92057,0.67193,1.05381,0.54396,0.01166,0.00125866,0.000419552,0.00125866,0.000419552,0.00125866,0.000419552,0.00125866,0.000419552
179,30523.8,0.90203,0.66652,0.00661,0.95969,0.87164,0.92011,0.67208,1.05106,0.54753,0.0116,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
180,30695,0.89917,0.66118,0.00666,0.96103,0.87195,0.92045,0.67311,1.051,0.54615,0.01159,0.00110063,0.000366877,0.00110063,0.000366877,0.00110063,0.000366877,0.00110063,0.000366877
181,30866.4,0.89431,0.65566,0.00642,0.95947,0.87374,0.92059,0.67437,1.05127,0.54671,0.01159,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
182,31038.9,0.88918,0.65174,0.00647,0.95515,0.875,0.92019,0.67353,1.04955,0.55028,0.01155,0.000956474,0.000318825,0.000956474,0.000318825,0.000956474,0.000318825,0.000956474,0.000318825
183,31210.1,0.88267,0.64676,0.00652,0.95968,0.87158,0.91924,0.67363,1.04938,0.552,0.01157,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
184,31381.1,0.88664,0.65179,0.00646,0.9539,0.87626,0.91929,0.67308,1.04919,0.55368,0.01155,0.000826322,0.000275441,0.000826322,0.000275441,0.000826322,0.000275441,0.000826322,0.000275441
185,31551.9,0.89979,0.6741,0.00653,0.95123,0.87626,0.91945,0.67214,1.04781,0.5508,0.01152,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
186,31721.5,0.8919,0.64874,0.00643,0.95623,0.87626,0.91973,0.67233,1.04831,0.54871,0.01154,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769
187,31892,0.89058,0.66833,0.00641,0.95624,0.87626,0.91981,0.67258,1.04777,0.54794,0.01154,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
188,32062.8,0.88325,0.65975,0.00635,0.95467,0.87747,0.92002,0.67249,1.04983,0.54209,0.01155,0.000608541,0.000202847,0.000608541,0.000202847,0.000608541,0.000202847,0.000608541,0.000202847
189,32233.7,0.8976,0.66665,0.00642,0.95867,0.87753,0.9201,0.67261,1.04918,0.54013,0.01155,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
190,32403.7,0.89376,0.67342,0.0065,0.95782,0.87626,0.92016,0.67287,1.04919,0.53938,0.01155,0.000521127,0.000173709,0.000521127,0.000173709,0.000521127,0.000173709,0.000521127,0.000173709
191,32574.8,0.72498,0.36861,0.00715,0.95728,0.87703,0.91988,0.67271,1.04841,0.54202,0.01152,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
192,32745.9,0.72971,0.35525,0.00726,0.95462,0.87647,0.91962,0.67315,1.0473,0.54707,0.01151,0.000448149,0.000149383,0.000448149,0.000149383,0.000448149,0.000149383,0.000448149,0.000149383
193,32916.9,0.71275,0.34598,0.00689,0.9572,0.87533,0.91985,0.67335,1.04673,0.54398,0.01152,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
194,33086.3,0.71608,0.35884,0.00682,0.95319,0.87408,0.9197,0.67306,1.04851,0.54357,0.01157,0.00038968,0.000129893,0.00038968,0.000129893,0.00038968,0.000129893,0.00038968,0.000129893
195,33256.8,0.71513,0.35372,0.00686,0.95574,0.87256,0.91942,0.67286,1.04461,0.55251,0.01129,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968
196,33426.8,0.70973,0.34659,0.00666,0.95284,0.875,0.91963,0.67267,1.04389,0.55609,0.01132,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259
197,33597.4,0.71373,0.34418,0.00692,0.9552,0.87626,0.91915,0.67259,1.04355,0.55442,0.01128,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
198,33767.9,0.70664,0.34772,0.0069,0.95449,0.87398,0.91934,0.67234,1.04456,0.55583,0.01128,0.000316485,0.000105495,0.000316485,0.000105495,0.000316485,0.000105495,0.000316485,0.000105495
199,33937.8,0.7034,0.34624,0.00683,0.95322,0.87481,0.91921,0.67209,1.04302,0.5598,0.01129,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443
200,34124.7,0.70527,0.33831,0.00666,0.9545,0.87417,0.91952,0.6723,1.04266,0.55982,0.01128,0.000301832,0.000100611,0.000301832,0.000100611,0.000301832,0.000100611,0.000301832,0.000100611
